,Q. 1 /1.00,Q. 2 /1.00,Q. 3 /1.00,Q. 4 /1.00,Q. 5 /1.00,Q. 6 /1.00,Q. 7 /1.00,Q. 8 /1.00,Q. 9 /1.00,Q. 10 /1.00,Q. 11 /1.00,Q. 12 /1.00,Q. 13 /1.00,Q. 14 /1.00,Q. 15 /1.00,Q. 16 /1.00,Q. 17 /1.00,Q. 18 /1.00,Q. 19 /1.00,Q. 20 /1.00,Q. 21 /1.00,Q. 22 /1.00,Q. 23 /1.00,Q. 24 /1.00,Q. 25 /1.00,Q. 26 /1.00,Q. 27 /1.00,Q. 28 /1.00,Q. 29 /1.00,Q. 30 /1.00,Q. 31 /1.00,Q. 32 /1.00,Q. 33 /1.00,Q. 34 /1.00,Q. 35 /1.00,Q. 36 /1.00,Q. 37 /1.00,Q. 38 /1.00,Q. 39 /1.00,Q. 40 /1.00,Q. 41 /1.00,Q. 42 /1.00,Q. 43 /1.00,Q. 44 /1.00,Q. 45 /1.00,Q. 46 /1.00,Q. 47 /1.00,Q. 48 /1.00,Q. 49 /1.00,Q. 50 /1.00,Q. 51 /1.00,Q. 52 /1.00,Q. 53 /1.00,Q. 54 /1.00,Q. 55 /1.00,Q. 56 /1.00,Q. 57 /1.00,Q. 58 /1.00,Q. 59 /1.00,Q. 60 /1.00,Q. 61 /1.00,Q. 62 /1.00,Q. 63 /1.00,Q. 64 /1.00,Q. 65 /1.00,Q. 66 /1.00,Q. 67 /1.00,Q. 68 /1.00,Q. 69 /1.00,Q. 70 /1.00,Q. 71 /1.00,Q. 72 /1.00,Q. 73 /1.00,Q. 74 /1.00,Q. 75 /1.00,Q. 76 /1.00,Q. 77 /1.00,Q. 78 /1.00,Q. 79 /1.00,Q. 80 /1.00,Q. 81 /1.00,Q. 82 /1.00,Q. 83 /1.00,Q. 84 /1.00,Q. 85 /1.00,Q. 86 /1.00,Q. 87 /1.00,Q. 88 /1.00,Q. 89 /1.00,Q. 90 /1.00,Q. 91 /1.00,Q. 92 /1.00,Q. 93 /1.00,Q. 94 /1.00,Q. 95 /1.00,Q. 96 /1.00,Q. 97 /1.00,Q. 98 /1.00,Q. 99 /1.00,Q. 100 /1.00
1290,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0,1.0,0.17,0.00,1.0,0.0,0.40,0.0,0.33,0.17,1.0,0.00,1.00,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.0,1.00,0.0,0.0,0.00,1.0,0.0,1.00,0.00,0.0,0.0,0.00,1.00,0.6,1.00,1.00,1.0,0.0,0.00,0.00,0.25,1.00,0.00,1.00,0.00,0.0,0.50,0.25,0.40,0.00,1.00,0.00,0.0,1.00,0.0,1.00,0.00,0.00,0.2,0.67,0.60,0.00,0.00,0.60,0.00,0.00,0.00,0.50,0.60,0.50,0.17,0.00,0.00,0.33,0.00,1.00,1.00,0.25,0.33,0.25,0.00,0.17,0.00,1.00,0.00,0.00,1.00,0.00,0.17,1.00
1291,0.0,0.0,1.0,1.00,0.00,0.00,1.00,1.0,0.0,1.00,0.0,1.0,1.00,1.00,1.0,0.8,0.00,0.0,0.33,0.00,1.0,1.00,0.00,1.0,0.00,0.0,0.0,1.0,0.00,0.00,1.0,0.00,0.0,0.0,1.00,0.0,0.8,0.00,0.00,0.0,0.0,0.00,1.00,1.0,1.00,1.00,1.0,0.0,0.60,0.00,1.00,0.00,0.75,1.00,0.50,0.5,1.00,0.40,0.50,1.00,1.00,1.00,0.0,0.00,0.0,1.00,1.00,0.00,0.8,0.67,1.00,0.50,1.00,0.80,0.33,1.00,1.00,1.00,1.00,1.00,1.00,0.75,0.75,0.17,0.00,0.00,0.00,0.50,0.00,0.33,1.00,0.00,1.00,0.67,1.00,0.00,1.00,1.00,0.17,1.00
1292,1.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,0.00,0.0,0.0,1.00,0.00,0.0,0.0,0.00,0.6,0.0,0.00,1.0,1.00,1.00,0.0,0.00,0.0,0.0,1.0,1.00,0.00,0.0,0.00,1.0,0.0,1.00,1.0,0.8,1.00,1.00,0.0,0.0,1.00,0.75,0.0,1.00,1.00,0.0,0.0,0.00,0.40,0.00,0.00,0.75,0.17,0.00,0.75,0.60,0.60,0.00,0.67,0.00,0.00,0.0,1.00,1.0,0.00,1.00,0.00,0.0,0.00,0.00,0.80,0.67,0.00,0.60,0.60,0.60,1.00,0.67,0.75,1.00,0.25,0.25,1.00,0.00,1.00,0.00,0.00,0.17,0.00,1.00,0.67,0.00,0.00,0.17,0.17,1.00,1.00,1.00,0.00
1293,0.0,1.0,0.0,0.00,0.00,0.00,1.00,1.0,1.0,0.40,1.0,1.0,1.00,0.00,1.0,0.6,0.00,1.0,0.0,0.00,1.0,1.00,1.00,1.0,1.00,1.0,1.0,0.0,1.00,1.00,1.0,1.00,1.0,1.0,1.00,0.0,1.0,0.60,0.00,0.0,1.0,1.00,0.00,1.0,0.00,1.00,0.0,1.0,0.00,1.00,1.00,1.00,0.17,1.00,1.00,0.6,0.50,0.80,0.60,1.00,0.00,1.00,1.0,0.00,1.0,0.00,1.00,0.00,1.0,0.00,0.67,1.00,0.00,0.80,0.60,1.00,0.50,1.00,0.67,0.50,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.33,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00
1294,0.0,1.0,1.0,1.00,1.00,0.00,1.00,0.0,0.0,0.00,0.4,1.0,0.00,1.00,1.0,0.8,0.33,0.4,1.0,1.00,1.0,0.00,1.00,1.0,0.00,0.0,0.0,0.0,1.00,0.00,0.0,0.00,1.0,1.0,1.00,1.0,0.0,1.00,0.00,1.0,0.0,1.00,0.00,0.8,1.00,0.00,0.0,0.5,1.00,1.00,1.00,0.00,0.00,0.75,1.00,0.5,1.00,1.00,1.00,0.63,0.00,1.00,1.0,0.00,1.0,0.00,0.00,1.00,0.0,0.50,0.00,0.60,1.00,0.60,0.60,0.80,1.00,0.00,1.00,1.00,1.00,1.00,0.50,0.17,1.00,0.17,0.00,0.17,1.00,0.50,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00
1295,0.0,1.0,0.0,1.00,0.00,1.00,0.00,0.0,0.4,0.00,0.0,0.0,1.00,1.00,0.0,0.67,1.00,1.0,1.0,1.00,1.0,1.00,1.00,1.0,0.00,1.0,0.0,0.0,1.00,0.00,1.0,1.00,0.0,0.0,0.00,1.0,1.0,1.00,1.00,0.0,0.0,0.00,0.50,0.8,0.00,1.00,0.0,1.0,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.0,0.60,1.00,0.17,1.00,1.00,0.00,0.0,0.00,1.0,0.00,1.00,0.00,0.0,1.00,0.67,0.80,1.00,0.17,1.00,0.80,1.00,0.83,0.67,1.00,0.75,1.00,0.50,0.40,1.00,1.00,0.00,1.00,1.00,0.67,1.00,1.00,1.00,1.00,0.00,0.00,1.00,0.17,0.00,1.00
1296,0.0,1.0,0.0,1.00,1.00,1.00,0.00,0.0,1.0,1.00,0.6,1.0,1.00,1.00,1.0,0.0,1.00,0.8,0.17,0.00,1.0,0.00,1.00,0.0,0.00,0.0,1.0,0.0,1.00,0.00,0.0,0.00,0.0,1.0,0.00,0.0,0.0,0.00,0.80,1.0,0.0,0.50,0.00,0.8,1.00,1.00,0.0,0.6,1.00,0.00,0.50,1.00,1.00,0.50,1.00,0.6,0.75,1.00,0.00,0.25,1.00,0.00,1.0,0.00,0.0,0.00,1.00,0.00,0.0,1.00,0.67,1.00,1.00,0.40,1.00,0.00,0.67,1.00,1.00,1.00,1.00,0.75,0.75,0.00,0.00,1.00,1.00,1.00,0.00,0.50,0.50,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00
1297,0.0,0.0,0.0,0.00,0.00,1.00,0.40,1.0,1.0,1.00,0.0,0.2,0.00,1.00,0.0,0.6,0.33,1.0,0.0,0.00,1.0,1.00,0.00,1.0,0.00,1.0,1.0,0.5,0.00,0.00,1.0,1.00,0.0,1.0,1.00,1.0,1.0,0.60,0.00,1.0,0.0,0.00,1.00,0.8,1.00,0.00,0.0,0.25,0.00,0.00,1.00,1.00,1.00,0.50,1.00,0.4,0.17,0.00,1.00,0.33,1.00,1.00,1.0,1.00,0.0,1.00,1.00,0.00,0.67,1.00,0.00,0.00,0.00,0.40,1.00,1.00,0.00,1.00,1.00,0.25,0.50,1.00,0.50,1.00,0.00,0.00,1.00,0.50,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,0.17,0.00,0.00,1.00
1298,0.0,0.0,1.0,1.00,0.00,0.00,0.00,1.0,0.6,0.60,0.2,1.0,1.00,0.67,1.0,1.0,1.00,0.67,0.0,0.00,0.0,1.00,1.00,1.0,0.00,1.0,0.0,0.5,0.00,0.00,0.0,0.00,1.0,0.0,1.00,0.0,0.0,0.00,0.00,0.0,0.0,0.00,0.60,0.6,1.00,1.00,1.0,0.0,0.00,0.00,0.20,1.00,0.00,0.17,0.00,0.8,0.60,0.17,0.75,0.33,0.00,1.00,0.0,0.00,0.0,1.00,0.00,1.00,1.0,0.67,0.80,0.60,1.00,0.80,1.00,0.80,1.00,0.33,1.00,0.50,1.00,1.00,0.25,0.40,1.00,0.00,1.00,0.00,1.00,0.00,0.50,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.17,0.00
1299,0.0,1.0,1.0,1.00,1.00,1.00,0.00,0.0,0.0,0.60,0.0,0.4,0.00,1.00,1.0,0.5,1.00,1.0,1.0,1.00,1.0,1.00,0.00,1.0,0.00,0.0,0.5,0.0,1.00,0.00,1.0,1.00,0.0,1.0,1.00,0.0,1.0,1.00,0.00,0.5,1.0,0.50,1.00,0.4,1.00,1.00,1.0,1.0,0.20,0.00,1.00,1.00,0.50,1.00,0.75,0.4,0.50,1.00,0.80,0.13,0.00,1.00,1.0,0.00,0.0,1.00,0.00,1.00,1.0,1.00,1.00,0.00,0.80,1.00,1.00,0.40,0.75,1.00,1.00,1.00,1.00,0.25,1.00,0.60,0.00,0.00,1.00,0.00,0.33,1.00,0.00,1.00,1.00,1.00,0.17,0.50,0.00,1.00,1.00,0.00
1300,0.0,1.0,1.0,1.00,0.00,1.00,1.00,0.0,0.33,0.60,1.0,0.0,1.00,0.67,1.0,1.0,0.60,1.0,1.0,0.00,1.0,1.00,1.00,1.0,0.00,0.0,0.0,0.0,1.00,1.00,1.0,0.00,0.0,0.0,0.00,1.0,1.0,0.00,1.00,1.0,0.0,0.70,0.00,0.6,1.00,1.00,0.0,0.0,1.00,0.50,1.00,0.00,0.00,0.00,0.75,0.4,0.00,1.00,0.75,1.00,0.00,1.00,0.0,0.00,0.0,0.00,1.00,1.00,1.0,0.40,0.00,1.00,0.00,0.20,1.00,0.00,0.00,1.00,0.80,1.00,1.00,0.50,1.00,0.20,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.17,0.00
1301,0.0,0.0,0.0,1.00,1.00,0.00,0.00,0.0,0.0,0.00,0.0,0.4,0.00,1.00,1.0,0.4,0.40,1.0,1.0,0.00,1.0,1.00,1.00,1.0,0.00,0.0,0.5,0.0,1.00,0.00,0.0,1.00,0.0,1.0,1.00,0.0,0.0,1.00,0.00,0.0,1.0,1.00,0.80,0.0,0.00,0.00,0.0,1.0,0.00,0.00,0.50,0.00,0.17,1.00,0.00,0.25,0.60,0.00,0.25,0.67,1.00,1.00,0.0,1.00,1.0,0.00,0.00,1.00,0.0,0.67,1.00,0.00,1.00,0.00,0.80,0.60,0.17,0.83,0.50,0.25,0.25,1.00,0.25,0.17,0.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00
1302,0.0,1.0,1.0,0.00,1.00,1.00,0.40,1.0,0.0,0.00,1.0,0.2,0.00,0.00,1.0,0.0,0.40,0.67,1.0,0.17,1.0,1.00,0.00,1.0,0.00,0.5,0.0,0.0,0.00,0.00,1.0,1.00,0.0,0.0,1.00,0.0,0.0,1.00,0.00,0.0,0.0,0.00,0.00,0.6,1.00,0.00,0.0,1.0,0.00,0.50,1.00,0.00,0.50,0.00,0.50,0.0,0.00,1.00,0.17,0.17,0.00,1.00,1.0,0.00,0.0,1.00,1.00,1.00,0.8,0.56,0.67,0.67,0.00,0.60,1.00,0.40,0.75,0.33,1.00,1.00,1.00,0.50,0.67,0.17,1.00,0.00,1.00,1.00,1.00,1.00,0.33,0.00,1.00,0.00,0.67,0.00,0.00,1.00,1.00,0.17
1303,1.0,1.0,0.0,1.00,1.00,1.00,1.00,1.0,0.0,1.00,0.0,0.2,0.00,0.00,1.0,0.6,0.80,0.0,0.0,0.00,1.0,1.00,0.00,0.0,0.00,0.0,0.0,1.0,0.00,1.00,0.0,0.00,1.0,1.0,0.00,0.0,1.0,1.00,1.00,1.0,0.0,1.00,0.00,0.6,0.00,0.00,0.0,0.0,0.00,1.00,0.20,0.00,0.00,1.00,0.17,0.0,0.20,0.75,0.40,0.17,0.00,0.00,1.0,1.00,0.0,1.00,0.00,1.00,0.0,0.60,0.00,0.80,1.00,0.40,1.00,0.40,0.17,1.00,0.33,1.00,0.25,0.00,0.33,0.33,1.00,0.67,1.00,1.00,0.25,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00
1304,1.0,1.0,1.0,0.00,0.00,0.00,0.00,0.0,1.0,0.00,0.4,1.0,1.00,1.00,1.0,1.0,1.00,1.0,0.6,1.00,1.0,1.00,1.00,1.0,0.00,0.0,0.0,0.0,0.00,1.00,0.0,1.00,0.0,1.0,1.00,1.0,1.0,0.00,0.40,1.0,0.0,1.00,1.00,1.0,0.00,0.00,1.0,1.0,0.00,0.00,0.25,0.00,1.00,0.17,1.00,1.0,0.75,0.17,0.25,1.00,0.00,1.00,1.0,0.00,1.0,0.00,1.00,1.00,1.0,0.20,1.00,0.00,1.00,1.00,0.33,0.60,0.67,0.67,1.00,0.17,1.00,0.75,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00
1305,1.0,0.0,0.0,1.00,0.00,1.00,1.00,0.0,1.0,0.00,1.0,0.0,1.00,1.00,1.0,1.0,0.00,1.0,0.0,0.00,1.0,0.00,0.00,1.0,1.00,1.0,1.0,0.5,0.00,1.00,0.0,0.00,1.0,0.0,1.00,1.0,1.0,0.20,0.60,0.9,1.0,0.00,0.50,0.4,0.00,0.00,1.0,1.0,0.40,0.40,0.00,0.00,1.00,0.17,0.50,0.6,0.00,0.80,1.00,0.33,1.00,1.00,1.0,1.00,1.0,1.00,1.00,1.00,1.0,0.67,0.78,0.00,0.40,0.33,0.33,0.40,0.80,0.67,1.00,1.00,1.00,0.17,0.00,0.20,1.00,1.00,0.00,1.00,0.33,0.50,0.50,0.00,1.00,1.00,0.17,0.00,1.00,1.00,1.00,0.00
1306,1.0,0.0,0.5,1.00,1.00,1.00,1.00,0.0,0.0,0.00,0.4,1.0,0.00,0.00,1.0,0.33,0.00,0.6,0.0,1.00,1.0,1.00,1.00,0.5,1.00,1.0,0.0,1.0,0.00,1.00,1.0,1.00,0.0,1.0,0.00,0.0,0.0,1.00,1.00,0.0,1.0,0.00,1.00,0.0,1.00,0.00,0.0,0.6,0.00,0.00,1.00,0.00,0.75,1.00,1.00,0.6,1.00,0.40,0.00,1.00,1.00,1.00,0.0,0.00,1.0,0.00,0.00,0.00,1.0,0.00,0.60,0.60,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.50,0.75,0.25,0.25,0.50,0.00,1.00,1.00,1.00,0.50,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
1307,0.0,1.0,0.0,1.00,1.00,1.00,0.00,0.0,1.0,1.00,0.0,1.0,1.00,1.00,1.0,1.0,0.00,0.33,0.67,1.00,1.0,1.00,1.00,1.0,0.00,1.0,0.0,1.0,1.00,0.00,1.0,1.00,1.0,0.0,0.00,0.0,1.0,0.00,1.00,1.0,1.0,0.00,0.80,0.4,1.00,1.00,1.0,0.6,0.00,0.50,0.00,0.00,0.75,0.00,0.17,0.2,0.00,0.60,1.00,0.50,0.00,1.00,1.0,0.00,1.0,1.00,1.00,1.00,1.0,0.00,1.00,1.00,0.60,0.00,0.80,1.00,1.00,1.00,0.67,1.00,1.00,0.25,0.25,0.60,0.00,0.00,1.00,0.17,0.00,1.00,0.00,1.00,1.00,1.00,0.17,1.00,0.00,0.17,1.00,0.17
1308,1.0,0.0,0.0,0.00,1.00,1.00,1.00,0.6,1.0,1.00,0.6,0.0,1.00,0.00,1.0,1.0,0.00,0.4,1.0,0.50,1.0,1.00,0.00,1.0,0.00,1.0,1.0,0.5,1.00,1.00,0.0,0.00,1.0,1.0,1.00,0.0,0.0,1.00,1.00,1.0,0.0,1.00,0.00,1.0,0.00,0.00,0.0,1.0,0.00,0.00,0.25,1.00,0.50,0.50,0.00,0.6,0.00,1.00,0.75,1.00,1.00,1.00,1.0,1.00,0.0,1.00,1.00,0.00,0.17,1.00,0.33,1.00,1.00,0.67,0.60,1.00,1.00,0.67,1.00,0.25,1.00,1.00,0.25,0.60,0.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,1.00
1309,1.0,0.0,0.0,1.00,1.00,1.00,1.00,1.0,0.0,1.00,1.0,1.0,1.00,1.00,0.0,0.8,0.00,0.0,0.67,0.67,1.0,1.00,1.00,1.0,1.00,1.0,0.5,1.0,0.00,0.00,0.0,1.00,1.0,1.0,1.00,0.0,1.0,1.00,0.60,1.0,1.0,1.00,0.00,0.8,1.00,1.00,0.0,1.0,1.00,1.00,0.00,1.00,1.00,0.75,1.00,0.6,0.50,1.00,1.00,0.88,1.00,0.00,1.0,1.00,1.0,1.00,1.00,0.00,1.0,1.00,0.00,1.00,0.20,0.00,0.33,0.80,1.00,1.00,1.00,0.75,0.50,0.75,1.00,0.40,0.17,1.00,0.00,0.75,0.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,0.17,1.00,1.00
1310,1.0,0.0,1.0,1.00,1.00,1.00,1.00,1.0,1.0,1.00,1.0,1.0,1.00,1.00,1.0,1.0,0.60,0.0,0.67,0.67,1.0,1.00,0.00,1.0,0.00,0.0,1.0,1.0,1.00,1.00,1.0,1.00,1.0,0.0,1.00,0.0,1.0,1.00,1.00,1.0,1.0,1.00,1.00,0.4,1.00,1.00,1.0,1.0,1.00,1.00,0.00,1.00,1.00,1.00,0.17,0.0,0.40,0.50,1.00,0.00,1.00,1.00,1.0,1.00,1.0,0.00,0.00,1.00,1.0,1.00,0.00,0.80,1.00,0.67,1.00,1.00,1.00,1.00,1.00,1.00,0.25,1.00,0.75,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.75,0.00,1.00,1.00,1.00,1.00,1.00,0.50,0.00,1.00
1311,0.0,0.0,0.5,0.00,1.00,0.67,1.00,0.2,1.0,1.00,1.0,0.4,0.67,1.00,1.0,1.0,1.00,1.0,0.0,0.00,1.0,0.00,0.00,1.0,0.00,1.0,1.0,0.5,1.00,1.00,1.0,0.00,1.0,1.0,1.00,0.0,0.0,1.00,0.00,1.0,1.0,1.00,1.00,0.8,1.00,1.00,0.0,0.0,1.00,0.00,1.00,0.00,1.00,1.00,0.50,0.75,1.00,0.80,0.80,1.00,1.00,0.00,1.0,1.00,0.0,1.00,1.00,0.00,1.0,0.67,1.00,1.00,0.50,1.00,0.00,1.00,0.67,1.00,1.00,1.00,0.50,0.75,1.00,0.60,0.00,0.17,1.00,1.00,1.00,1.00,0.00,0.00,0.00,1.00,0.00,0.17,1.00,0.00,1.00,0.00
1312,1.0,1.0,1.0,1.00,0.00,0.00,0.00,1.0,1.0,1.00,0.0,0.8,1.00,1.00,1.0,0.33,0.00,1.0,1.0,0.00,1.0,1.00,1.00,0.0,0.00,1.0,0.5,1.0,1.00,1.00,1.0,1.00,1.0,1.0,0.00,0.0,1.0,1.00,1.00,1.0,0.0,0.50,1.00,0.6,1.00,1.00,1.0,0.5,0.00,1.00,1.00,1.00,1.00,0.17,1.00,1.0,1.00,1.00,1.00,0.88,1.00,1.00,1.0,0.00,1.0,0.00,1.00,1.00,0.8,0.17,0.00,0.67,0.00,1.00,0.80,0.80,1.00,1.00,1.00,1.00,1.00,1.00,0.17,0.60,1.00,1.00,0.00,0.00,0.75,0.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
1313,0.0,0.0,1.0,1.00,1.00,1.00,1.00,0.0,1.0,0.40,0.0,0.0,1.00,1.00,0.17,1.0,0.40,1.0,0.0,0.00,1.0,1.00,1.00,0.0,0.00,0.0,1.0,1.0,0.00,1.00,1.0,1.00,1.0,1.0,0.00,0.0,0.0,0.80,0.00,1.0,1.0,0.00,1.00,0.4,0.00,1.00,0.0,1.0,0.50,0.25,0.00,0.00,0.50,0.00,1.00,1.0,0.75,0.00,0.60,1.00,1.00,1.00,0.0,0.00,1.0,0.00,1.00,1.00,0.4,0.00,0.90,0.00,0.40,0.33,0.80,0.60,0.33,0.67,1.00,0.75,0.50,1.00,0.50,0.60,1.00,1.00,1.00,0.75,0.67,0.00,1.00,1.00,1.00,1.00,1.00,1.00,0.17,1.00,0.00,0.00
1314,1.0,0.0,1.0,1.00,1.00,0.00,1.00,1.0,1.0,0.00,1.0,1.0,1.00,1.00,1.0,0.33,1.00,0.0,0.2,1.00,1.0,1.00,0.50,1.0,0.00,0.0,1.0,0.0,0.00,0.00,1.0,1.00,1.0,0.0,0.00,0.0,0.0,0.00,1.00,1.0,1.0,0.00,0.00,1.0,1.00,0.00,0.0,1.0,1.00,0.60,1.00,0.00,1.00,0.00,1.00,0.0,0.50,0.00,1.00,0.67,0.00,1.00,0.0,0.00,1.0,1.00,1.00,0.00,1.0,1.00,1.00,1.00,0.67,0.60,0.40,1.00,1.00,0.67,0.50,0.50,0.25,1.00,0.00,0.17,1.00,1.00,0.00,0.67,0.00,1.00,1.00,1.00,0.17,0.00,0.00,1.00,0.00,0.00,1.00,1.00
1315,1.0,0.0,1.0,0.00,0.00,1.00,0.00,0.0,0.0,1.00,0.6,1.0,1.00,0.0,1.0,0.6,0.50,1.0,0.33,0.50,1.0,1.00,0.00,0.0,0.00,0.0,0.0,1.0,1.00,1.00,0.0,1.00,0.0,0.0,1.00,0.0,0.0,0.60,0.00,0.0,0.0,1.00,0.30,0.6,0.00,0.00,1.0,1.0,1.00,0.00,0.50,0.00,1.00,0.50,0.50,0.5,0.40,0.60,0.00,1.00,0.00,1.00,1.0,0.00,1.0,1.00,0.00,0.00,0.67,0.67,0.90,1.00,0.00,0.00,0.60,1.00,1.00,0.00,1.00,0.0,0.75,0.50,1.00,0.17,0.00,1.00,1.00,0.50,0.00,0.17,1.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1316,1.0,0.0,0.0,0.00,1.00,0.00,1.00,1.0,1.0,0.00,0.6,0.0,1.00,1.00,0.67,0.0,0.40,1.0,0.4,0.50,0.0,1.00,0.00,0.0,0.00,0.0,0.0,1.0,1.00,0.00,0.0,1.00,1.0,0.0,0.00,0.0,1.0,1.00,0.00,0.0,0.0,0.00,0.50,0.8,1.00,1.00,0.0,0.0,0.50,0.50,0.00,0.00,0.00,0.75,1.00,1.0,0.40,0.80,0.00,0.50,0.00,1.00,0.0,0.00,0.0,1.00,0.00,0.00,0.5,1.00,1.00,0.33,0.00,0.80,0.80,0.40,0.00,0.00,1.00,0.50,1.00,0.50,1.00,0.50,1.00,0.00,0.00,0.00,0.00,0.00,0.67,1.00,0.00,1.00,1.00,1.00,0.00,1.00,0.50,0.00
1317,0.0,0.5,0.0,1.00,0.00,0.00,1.00,0.0,1.0,0.00,0.8,0.0,0.00,1.00,0.67,1.0,0.20,0.2,0.6,0.33,0.0,1.00,1.00,0.0,0.00,1.0,0.5,0.0,0.00,1.00,0.0,1.00,0.0,1.0,0.00,0.0,0.4,0.00,1.00,1.0,0.5,0.00,0.00,0.0,1.00,0.00,0.0,0.0,1.00,0.00,0.00,0.00,0.75,0.00,0.17,0.0,0.20,0.75,1.00,0.33,1.00,1.00,1.0,1.00,1.0,1.00,0.00,1.00,0.33,0.80,0.00,0.00,0.33,0.40,1.00,1.00,1.00,0.67,0.80,1.00,0.50,1.00,0.25,0.67,1.00,1.00,0.00,0.50,0.00,0.33,0.00,0.00,0.17,1.00,0.00,1.00,1.00,0.00,1.00,0.00
1318,1.0,0.0,1.0,1.00,1.00,1.00,1.00,0.6,1.0,1.00,1.0,0.2,1.00,1.00,1.0,0.33,0.40,0.0,1.0,0.00,1.0,1.00,1.00,1.0,0.00,1.0,0.5,1.0,1.00,0.00,0.0,0.00,1.0,1.0,0.00,0.0,1.0,1.00,1.00,0.8,1.0,1.00,1.00,1.0,0.00,0.00,1.0,1.0,1.00,1.00,1.00,1.00,1.00,1.00,0.17,1.0,0.00,0.17,0.60,0.75,0.00,0.00,0.0,1.00,1.0,1.00,1.00,0.00,0.67,1.00,1.00,1.00,1.00,0.60,1.00,1.00,1.00,0.67,1.00,0.50,0.50,0.50,0.17,0.33,0.67,0.00,0.00,0.75,0.17,1.00,1.00,1.00,0.00,0.17,1.00,1.00,0.17,1.00,1.00,1.00
1319,0.0,1.0,0.0,0.00,1.00,0.00,1.00,1.0,1.0,0.00,0.0,1.0,1.00,1.00,0.0,0.33,1.00,0.0,0.0,0.33,1.0,0.00,1.00,1.0,0.00,0.5,0.0,1.0,0.00,1.00,0.0,0.00,0.0,1.0,0.00,0.0,1.0,0.00,0.00,0.0,1.0,0.00,0.00,0.6,0.00,0.00,0.0,0.25,0.00,0.00,0.50,0.00,0.75,0.33,1.00,0.25,1.00,0.00,0.75,1.00,0.00,0.00,1.0,0.00,0.0,0.00,0.00,0.00,0.17,0.40,0.00,0.00,0.40,0.60,0.60,0.40,1.00,0.33,1.00,0.25,0.38,0.00,1.00,0.20,0.00,1.00,1.00,1.00,0.00,0.75,1.00,1.00,1.00,1.00,0.50,1.00,0.00,1.00,0.00,0.00
1320,1.0,0.0,0.0,0.00,1.00,0.60,0.00,0.0,0.0,1.00,0.0,0.0,1.00,0.00,0.0,0.0,0.80,0.17,0.0,0.17,1.0,1.00,0.00,1.0,0.00,0.0,0.5,0.0,0.00,1.00,0.0,1.00,0.0,0.0,0.00,1.0,0.0,0.00,0.00,0.0,0.0,0.50,0.00,1.0,1.00,0.00,0.0,0.0,0.25,0.00,0.20,0.00,0.67,1.00,0.75,0.0,0.40,0.00,0.60,0.00,1.00,0.00,1.0,0.00,0.0,0.00,1.00,0.00,0.56,1.00,1.00,0.60,1.00,0.67,0.67,0.80,0.50,0.67,1.00,1.00,0.25,1.00,0.75,0.17,0.00,1.00,0.00,0.25,0.00,0.00,1.00,0.67,0.00,0.00,0.00,0.33,1.00,0.00,1.00,1.00
1321,0.0,0.0,1.0,0.00,0.00,0.00,0.00,1.0,1.0,0.00,0.2,1.0,0.00,1.00,0.0,1.0,0.00,0.33,1.0,0.00,1.0,1.00,0.00,1.0,0.00,1.0,0.5,0.0,1.00,0.00,1.0,0.00,1.0,0.0,1.00,0.0,0.0,1.00,1.00,0.4,0.0,1.00,1.00,0.8,1.00,1.00,0.0,0.0,0.00,0.50,0.50,0.00,1.00,0.17,0.50,0.5,0.50,0.00,0.40,0.00,0.00,1.00,1.0,0.00,1.0,1.00,1.00,0.00,0.0,0.00,0.70,0.60,0.00,1.00,1.00,0.60,0.00,0.33,0.83,1.00,1.00,0.50,0.75,0.50,0.00,1.00,1.00,1.00,1.00,1.00,0.33,0.50,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00
